,FN,FP,TN,TP,t,ts
3291,4983,3400,49570,11057,12.0,42162
3292,4591,2967,51173,10279,12.333333333333336,42162
3293,4097,2804,52576,9533,12.666666666666664,42162
3294,4180,2826,53344,8660,13.0,42162
3295,3783,2633,54527,8067,13.333333333333336,42162
3296,3806,2717,54853,7634,13.666666666666664,42162
3297,3892,2690,56240,6188,14.333333333333336,42162
3298,3923,2552,57228,5307,14.666666666666664,42162
3299,3834,2486,57814,4876,15.0,42162
3300,3821,2628,58262,4299,15.666666666666664,42162
3301,3793,2492,59038,3687,17.333333333333332,42162
3302,3679,2403,59857,3071,20.0,42162
3303,3253,2189,60741,2827,22.66666666666667,42162
3304,2901,1907,61673,2529,23.66666666666667,42162
3305,2552,1650,62600,2208,25.66666666666667,42162
3306,2014,1345,63575,2076,27.66666666666667,42162
3307,1341,936,64724,2009,31.33333333333333,42162
3308,739,493,65887,1891,34.333333333333336,42162
3309,346,238,66722,1704,38.66666666666666,42162
3310,74,82,67578,1276,46.0,42162
3311,48,59,68301,602,53.0,42162
3312,816,628,572,66994,2.333333333333333,42782
3313,2737,1948,1352,62973,2.6666666666666665,42782
3314,6474,4558,2982,54996,3.0,42782
3315,11612,7982,5108,44308,3.333333333333333,42782
3316,15495,10249,7401,35865,3.6666666666666665,42782
3317,18176,11987,8793,30054,4.0,42782
3318,20120,12991,9709,26190,4.333333333333333,42782
3319,21280,13925,10265,23540,4.666666666666667,42782
3320,21904,14258,10812,22036,5.0,42782
3321,22030,14394,10896,21690,5.333333333333333,42782
3322,21181,13549,12981,21299,6.333333333333332,42782
3323,20475,13335,14335,20865,6.666666666666668,42782
3324,19234,12411,17149,20216,7.0,42782
3325,17817,11731,19559,19903,7.333333333333332,42782
3326,16532,10662,22608,19208,7.666666666666668,42782
3327,15461,9991,24849,18709,8.0,42782
3328,14266,9240,27580,17924,8.333333333333334,42782
3329,12844,8346,30474,17346,8.666666666666666,42782
3330,10634,6783,35047,16546,9.0,42782
3331,9774,6453,36797,15986,9.333333333333334,42782
3332,8435,5502,39918,15155,9.666666666666666,42782
3333,8089,5153,41427,14341,10.0,42782
3334,7283,4795,43055,13877,10.333333333333334,42782
3335,7016,4609,44241,13144,10.666666666666666,42782
3336,6917,4498,45172,12423,11.0,42782
3337,6454,4206,46504,11846,11.333333333333336,42782
3338,5603,3809,48141,11457,11.666666666666664,42782
3339,5070,3301,49659,10980,12.0,42782
3340,4524,3023,51117,10346,12.333333333333336,42782
3341,4042,2884,52496,9588,12.666666666666664,42782
3342,4091,2823,53357,8739,13.0,42782
3343,3614,2616,54544,8236,13.333333333333336,42782
3344,3798,2697,54873,7642,13.666666666666664,42782
3345,4014,2573,56357,6066,14.333333333333336,42782
3346,3902,2672,57108,5328,14.666666666666664,42782
3347,3844,2571,57729,4866,15.0,42782
3348,3875,2656,58234,4245,15.666666666666664,42782
3349,3806,2539,58991,3674,17.333333333333332,42782
3350,3749,2424,59836,3001,20.0,42782
3351,3361,2276,60654,2719,22.66666666666667,42782
3352,2932,1914,61666,2498,23.66666666666667,42782
3353,2587,1693,62547,2183,25.66666666666667,42782
3354,2016,1335,63595,2064,27.66666666666667,42782
3355,1454,904,64756,1896,31.33333333333333,42782
3356,770,534,65846,1860,34.333333333333336,42782
3357,345,257,66703,1705,38.66666666666666,42782
3358,101,71,67589,1249,46.0,42782
3359,47,67,68293,603,53.0,42782
3360,834,615,585,66976,2.333333333333333,43402
3361,2777,1901,1389,62943,2.6666666666666665,43402
3362,6619,4598,2932,54861,3.0,43402
3363,11583,7971,5129,44327,3.333333333333333,43402
3364,15691,10486,7154,35679,3.6666666666666665,43402
3365,18408,12107,8673,29822,4.0,43402
3366,19888,13138,9562,26422,4.333333333333333,43402
3367,21138,13925,10265,23682,4.666666666666667,43402
3368,21734,14390,10680,22206,5.0,43402
3369,22086,14414,10876,21634,5.333333333333333,43402
3370,21143,13781,12749,21337,6.333333333333332,43402
3371,20691,13321,14349,20649,6.666666666666668,43402
3372,19075,12456,17104,20375,7.0,43402
3373,18065,11718,19572,19655,7.333333333333332,43402
3374,16524,10952,22318,19216,7.666666666666668,43402
3375,15639,10046,24794,18531,8.0,43402
3376,14354,9296,27524,17836,8.333333333333334,43402
3377,12957,8500,30320,17233,8.666666666666666,43402
3378,10671,7033,34797,16509,9.0,43402
3379,9925,6442,36808,15835,9.333333333333334,43402
3380,8533,5449,39971,15057,9.666666666666666,43402
3381,7983,5184,41406,14437,10.0,43402
3382,7245,4795,43055,13915,10.333333333333334,43402
3383,7102,4703,44147,13058,10.666666666666666,43402
3384,6972,4498,45172,12368,11.0,43402
3385,6508,4263,46447,11792,11.333333333333336,43402
3386,5666,3742,48208,11394,11.666666666666664,43402
3387,5121,3473,49497,10919,12.0,43402
3388,4627,3023,51117,10243,12.333333333333336,43402
3389,4072,2846,52534,9558,12.666666666666664,43402
3390,4131,2873,53307,8699,13.0,43402
3391,3775,2624,54536,8075,13.333333333333336,43402
3392,3849,2646,54924,7591,13.666666666666664,43402
3393,4013,2607,56323,6067,14.333333333333336,43402
3394,3914,2700,57080,5316,14.666666666666664,43402
3395,3799,2609,57691,4911,15.0,43402
3396,3947,2740,58150,4173,15.666666666666664,43402
3397,3800,2529,59001,3680,17.333333333333332,43402
3398,3663,2504,59756,3087,20.0,43402
3399,3309,2253,60677,2771,22.66666666666667,43402
3400,2916,1927,61653,2514,23.66666666666667,43402
3401,2524,1649,62591,2246,25.66666666666667,43402
3402,2010,1343,63577,2080,27.66666666666667,43402
3403,1398,931,64729,1952,31.33333333333333,43402
3404,753,534,65846,1877,34.333333333333336,43402
3405,356,266,66694,1694,38.66666666666666,43402
3406,78,75,67585,1272,46.0,43402
3407,49,54,68306,601,53.0,43402
3408,841,611,589,66969,2.333333333333333,44022
3409,2787,1916,1384,62923,2.6666666666666665,44022
3410,6570,4638,2902,54900,3.0,44022
3411,11547,7914,5186,44363,3.333333333333333,44022
3412,15567,10475,7175,35793,3.6666666666666665,44022
3413,18329,12171,8609,29901,4.0,44022
3414,19949,13222,9478,26361,4.333333333333333,44022
3415,21135,13913,10277,23685,4.666666666666667,44022
3416,21985,14356,10714,21955,5.0,44022
3417,22090,14459,10841,21620,5.333333333333333,44022
3418,21192,13836,12694,21288,6.333333333333332,44022
3419,20565,13560,14110,20775,6.666666666666668,44022
3420,19240,12536,17024,20210,7.0,44022
3421,18118,11687,19603,19602,7.333333333333332,44022
3422,16786,10852,22418,18954,7.666666666666668,44022
3423,15593,10135,24705,18577,8.0,44022
3424,14300,9183,27637,17890,8.333333333333334,44022
3425,13086,8342,30478,17104,8.666666666666666,44022
3426,10807,6786,35044,16373,9.0,44022
3427,10016,6619,36631,15744,9.333333333333334,44022
3428,8399,5507,39913,15191,9.666666666666666,44022
3429,8014,5300,41280,14416,10.0,44022
3430,7351,4805,43045,13809,10.333333333333334,44022
3431,7034,4641,44199,13136,10.666666666666666,44022
3432,6940,4451,45219,12400,11.0,44022
3433,6562,4249,46461,11738,11.333333333333336,44022
3434,5710,3787,48163,11350,11.666666666666664,44022
3435,5125,3428,49542,10915,12.0,44022
3436,4539,2974,51166,10331,12.333333333333336,44022
3437,4178,2852,52528,9452,12.666666666666664,44022
3438,4134,2780,53390,8706,13.0,44022
3439,3783,2637,54523,8067,13.333333333333336,44022
3440,3853,2579,54991,7587,13.666666666666664,44022
3441,3936,2649,56281,6144,14.333333333333336,44022
3442,3905,2654,57126,5325,14.666666666666664,44022
3443,3862,2625,57675,4848,15.0,44022
3444,3977,2751,58139,4143,15.666666666666664,44022
3445,3824,2592,58938,3656,17.333333333333332,44022
3446,3811,2502,59758,2939,20.0,44022
3447,3331,2271,60659,2749,22.66666666666667,44022
3448,2932,1975,61605,2498,23.66666666666667,44022
3449,2567,1688,62552,2203,25.66666666666667,44022
3450,2052,1377,63543,2038,27.66666666666667,44022
3451,1437,972,64688,1913,31.33333333333333,44022
3452,808,534,65846,1822,34.333333333333336,44022
3453,391,255,66705,1659,38.66666666666666,44022
3454,82,69,67591,1268,46.0,44022
3455,46,65,68295,604,53.0,44022
3456,849,608,592,66961,2.333333333333333,44642
3457,2753,1968,1322,62967,2.6666666666666665,44642
3458,6597,4588,2952,54873,3.0,44642
3459,11705,7948,5142,44215,3.333333333333333,44642
3460,15867,10451,7189,35503,3.6666666666666665,44642
3461,18221,12268,8512,30009,4.0,44642
3462,20173,13210,9490,26137,4.333333333333333,44642
3463,21465,14178,10012,23355,4.666666666666667,44642
3464,22103,14617,10453,21837,5.0,44642
3465,22179,14706,10594,21531,5.333333333333333,44642
3466,21157,14165,12365,21323,6.333333333333332,44642
3467,20747,13659,14011,20593,6.666666666666668,44642
3468,19359,12768,16792,20091,7.0,44642
3469,18028,11827,19463,19692,7.333333333333332,44642
3470,16732,10841,22429,19008,7.666666666666668,44642
3471,15568,10365,24475,18602,8.0,44642
3472,14440,9398,27422,17750,8.333333333333334,44642
3473,13092,8442,30378,17098,8.666666666666666,44642
3474,10940,6964,34866,16240,9.0,44642
3475,9941,6538,36712,15819,9.333333333333334,44642
3476,8479,5556,39864,15111,9.666666666666666,44642
3477,8076,5370,41220,14344,10.0,44642
3478,7374,4896,42954,13786,10.333333333333334,44642
3479,7130,4708,44132,13040,10.666666666666666,44642
3480,6906,4601,45069,12434,11.0,44642
3481,6546,4316,46394,11754,11.333333333333336,44642
3482,5852,3704,48246,11208,11.666666666666664,44642
3483,5255,3343,49627,10785,12.0,44642
3484,4622,3034,51106,10248,12.333333333333336,44642
3485,4162,2851,52529,9468,12.666666666666664,44642
3486,4211,2870,53310,8619,13.0,44642
